#logMs[Msol]   dn/dlogMs[Mpc-3]
7.016843866080023	-1.3204748593384716
7.225667395491788	-1.1575736004998105
7.434490924903553	-1.3522314554579584
7.643314454315317	-1.5997856053092148
7.852137983727082	-1.6685014176786763
8.060961513138846	-1.900815600973196
8.26978504255061	-1.890350167295033
8.478608571962376	-2.0986261097221153
8.68743210137414	-2.337508198637252
8.896255630785905	-2.4344182116453084
9.10507916019767	-2.5135994576929335
9.5227262190212	-3.212569462028952
9.731549748432965	-3.5135994576929335
